BEL,ESP,-0.37675757575757574,1.5910954471571623
ENG,ESP,0.3478333333333333,1.9225785072513568
COL,ESP,-0.6023636363636364,1.3752064083249982
KSA,MAR,0.666,1.6499830302157656
EGY,MAR,0.11509375,1.702449196489786
ESP,MAR,1.0387604166666666,1.361911351288653
IRN,MAR,0.743,1.7478418120642383
FRA,MAR,1.2437604166666667,1.4658706035463218
AUS,MAR,1.1687604166666665,1.7414998850085164
DEN,MAR,0.8063159722222223,1.7864155867637674
ARG,MAR,1.3132048611111111,1.7430826841099014
ISL,MAR,-0.08190625,1.7906410662708931
CRO,MAR,1.00409375,1.5383826709095036
BRA,MAR,1.47109375,1.6098089952967463
CRC,MAR,0.449,1.5815811708540286
GER,MAR,1.15109375,1.6202143185830804
KOR,MAR,1.014,1.6382319738059077
BEL,MAR,1.179002840909091,1.6638643727881672
ENG,MAR,1.18359375,1.806714535512076
COL,MAR,0.6323967803030303,1.8811576750140386
JPN,MAR,1.01390625,1.9774821521059576
EGY,IRN,-0.73290625,1.96491588975319
ESP,IRN,1.0067604166666666,1.5651469882598819
FRA,IRN,0.8887604166666666,1.5550649528048637
AUS,IRN,-0.19223958333333335,1.6106133775918121
DEN,IRN,0.6423159722222223,1.8786879813846225
ARG,IRN,1.162204861111111,1.7806444443155693
CRO,IRN,0.67709375,1.6878897185982347
BRA,IRN,0.93509375,1.4563395086036965
CRC,IRN,0.209,1.8866157531410577
GER,IRN,0.8840937499999999,1.9483539644477086
BEL,IRN,0.6750028409090909,1.7058317861549896
ENG,IRN,0.99259375,2.1858758978232893
COL,IRN,0.26539678030303027,1.9059279853613753
EGY,FRA,-1.5636666666666668,1.6827220905024098
ESP,FRA,0.056,1.5604050756133807
AUS,FRA,-1.2089999999999999,1.4978899239696224
DEN,FRA,-0.8804444444444444,1.157977914085998
ARG,FRA,0.35444444444444445,1.453053074938119
CRO,FRA,-0.5746666666666667,1.3784233638630687
BRA,FRA,0.15233333333333335,1.6614414372316242
CRC,FRA,-1.1937604166666667,1.3130576615530032
BEL,FRA,-0.32175757575757574,1.3002816678688551
ENG,FRA,0.055833333333333346,1.4425718374121577
COL,FRA,-0.7923636363636364,1.1157002597694645
ARG,AUS,1.4304444444444444,1.8784130895201117
KSA,PER,0.39223958333333336,1.6957609991535754
EGY,PER,1.1283333333333334,1.9723627465332032
ESP,PER,1.9109999999999998,1.7942259337139093
MAR,PER,0.5662395833333332,1.9153738330666519
IRN,PER,1.4682395833333335,2.2079315564494433
FRA,PER,0.9400000000000001,1.2611263138792415
AUS,PER,0.672,1.7292819319012156
DEN,PER,0.5815555555555555,1.4451442767166331
ARG,PER,1.1874444444444443,1.3168616450380428
ISL,PER,-0.022666666666666665,1.8463488015211933
CRO,PER,0.7383333333333333,1.4390711627206552
NGA,PER,0.43523958333333335,1.8411907757459745
BRA,PER,1.3523333333333334,1.4019991558614797
CRC,PER,0.5612395833333332,1.8362349612503088
GER,PER,2.856333333333333,2.419219249869539
MEX,PER,0.6864848484848485,1.5555854824146287
KOR,PER,0.7482395833333333,1.5615282395601822
BEL,PER,1.4652424242424242,1.8188705519100692
PAN,PER,0.6652395833333333,2.010638699256453
ENG,PER,2.544833333333333,2.4700089024367475
COL,PER,1.0336363636363637,1.5040743419620488
JPN,PER,1.0521458333333333,1.824887846531307
AUS,DEN,-0.32155555555555554,1.9875330595586134
ARG,DEN,0.759888888888889,1.4193415311729796
CRO,DEN,0.7117777777777777,1.2103769356032361
BRA,DEN,1.2067777777777777,1.4210275472985332
CRC,DEN,-0.5873159722222222,1.6826364080635987
BEL,DEN,0.9056868686868687,1.7085106442530973
COL,DEN,-0.12291919191919193,1.4683469754561993
EGY,ISL,0.786,2.3465302043655862
ESP,ISL,2.2426666666666666,2.197182096529474
IRN,ISL,1.56590625,2.4443788574779943
FRA,ISL,1.9566666666666668,1.481014621008075
AUS,ISL,1.0266666666666666,2.200095812339384
DEN,ISL,1.265222222222222,1.78805303450937
ARG,ISL,1.7251111111111113,1.852507070622464
CRO,ISL,1.399,1.7757793331412342
BRA,ISL,1.639,1.6168249782895532
CRC,ISL,0.74790625,2.0933071169141777
GER,ISL,2.632,2.4112758408135035
BEL,ISL,1.8579090909090907,2.0841015326214265
ENG,ISL,2.4905000000000004,2.37364014434451
COL,ISL,1.0853030303030302,1.7569912615912526
AUS,CRO,-0.9843333333333333,1.8424595656829732
ARG,CRO,0.4181111111111111,1.4756891345573462
BRA,CRO,0.527,1.4044692626371058
CRC,CRO,-0.9530937500000001,1.6131821517217222
BEL,CRO,-0.2020909090909091,1.4520849210550284
COL,CRO,-0.4726969696969697,1.4595310588949164
KSA,NGA,-0.334,2.11481535837056
EGY,NGA,-0.44090625,1.5220394248247597
ESP,NGA,0.9297604166666666,1.7284590312028816
MAR,NGA,-0.185,1.637917885609654
IRN,NGA,0.147,1.9134761561096076
FRA,NGA,0.8037604166666666,1.553665812450099
AUS,NGA,0.24576041666666665,1.9238819995590326
DEN,NGA,0.4403159722222222,1.8487448195036391
ARG,NGA,1.243204861111111,1.966801889118984
ISL,NGA,-0.6839062499999999,1.8609627569113467
CRO,NGA,0.8320937500000001,1.8273396402772055
BRA,NGA,1.41009375,1.8412739703597838
CRC,NGA,-0.108,1.703037286732149
GER,NGA,1.02509375,1.9024197715194588
MEX,NGA,-0.11675473484848485,2.2567088790057253
KOR,NGA,-0.007,2.0042332698565803
BEL,NGA,0.6900028409090909,1.718929328359733
ENG,NGA,1.11159375,2.132796448024989
COL,NGA,0.11139678030303031,1.802202410334437
JPN,NGA,-0.26709375,2.094083025473066
AUS,BRA,-1.4193333333333333,1.5790343573372405
ARG,BRA,0.1751111111111111,1.5461642260009654
BEL,BRA,-0.4450909090909091,1.284586340158382
RUS,SUI,-0.06590151515151516,1.6860401699032366
KSA,SUI,-1.5092452651515151,2.4386518755464364
EGY,SUI,-1.173151515151515,2.0534344072719333
POR,SUI,0.4303030303030303,1.6448089062552405
ESP,SUI,0.8565151515151515,2.2123746513309963
MAR,SUI,-1.1292452651515152,1.8971771199613823
IRN,SUI,-0.5652452651515152,2.0039678749406193
FRA,SUI,0.36851515151515146,1.303101980241518
AUS,SUI,-0.8704848484848484,1.9701399264535429
PER,SUI,-1.0534848484848485,1.555796136504741
DEN,SUI,-0.30392929292929294,1.273663066982277
ARG,SUI,0.7889595959595959,1.6779488007734484
ISL,SUI,-0.45515151515151514,1.7215505436878205
CRO,SUI,0.019848484848484848,1.5064826354517589
NGA,SUI,-0.9502452651515151,1.7929939096809124
BRA,SUI,0.5908484848484848,1.5498823071759034
CRC,SUI,-0.8152452651515152,1.6589595127125645
SRB,SUI,-0.32024526515151513,1.5306752905192367
GER,SUI,0.3228484848484849,2.09615041914073
MEX,SUI,-1.645,2.9888082909413916
KOR,SUI,-0.8422452651515151,2.119115971822158
BEL,SUI,-0.025242424242424247,1.6385349897049244
PAN,SUI,-1.3252452651515152,1.7395842525343161
ENG,SUI,0.7353484848484848,2.049948823593978
POL,SUI,-0.2575800865800866,1.2505258923803195
SEN,SUI,-1.0812452651515152,1.6359037869988964
COL,SUI,-0.6088484848484849,1.3356349224469677
JPN,SUI,-0.9353390151515152,2.147844503716426
AUS,CRC,0.8787604166666667,2.2565810803186825
ARG,CRC,1.5572048611111111,2.147013406936595
BRA,CRC,1.91209375,2.0233652163618063
BEL,CRC,1.0140028409090909,1.8028836636196865
COL,CRC,-0.1096032196969697,1.517463316985581
RUS,SRB,0.36634375,1.4726825831021895
KSA,SRB,-1.19,2.461686413822849
EGY,SRB,-0.89590625,2.0252594935300365
POR,SRB,0.5385482954545454,1.4644367642323026
ESP,SRB,0.8847604166666666,1.3801964848701198
MAR,SRB,-1.014,2.216710175011609
IRN,SRB,-0.436,2.241852805159161
FRA,SRB,0.5107604166666666,1.2332682363344096
AUS,SRB,-0.5282395833333333,1.993996704267174
PER,SRB,-0.8312395833333333,1.5264367583241847
DEN,SRB,0.06131597222222222,1.685547578652671
ARG,SRB,0.6352048611111112,1.6118693083184688
ISL,SRB,-0.53990625,1.6485615011021746
CRO,SRB,0.68009375,1.4815570662288189
NGA,SRB,-0.751,2.0418126750512644
BRA,SRB,0.90009375,1.5467486859100827
CRC,SRB,-0.666,1.866130756404813
GER,SRB,1.3220937499999998,1.3434269546350497
MEX,SRB,-1.155754734848485,2.926970349809375
KOR,SRB,-0.464,2.090622873690996
BEL,SRB,0.598002840909091,1.7811189431296264
PAN,SRB,-0.962,1.8869435603642202
ENG,SRB,1.40759375,1.704131129270727
POL,SRB,-0.2173348214285714,1.6962171532572181
SEN,SRB,-0.992,2.0079681272370835
COL,SRB,-0.3226032196969697,1.6466839111162448
JPN,SRB,-0.55209375,2.1743646238813916
EGY,GER,-1.7,1.7618965136502498
ESP,GER,0.6736666666666666,2.232312490708898
FRA,GER,0.07766666666666665,1.745621134886694
AUS,GER,-1.2503333333333333,1.5701152766352136
DEN,GER,-0.7817777777777778,1.338528259933607
ARG,GER,0.3771111111111111,1.8431680460899953
CRO,GER,-0.5630000000000001,1.631254030002445
BRA,GER,0.33499999999999996,2.117435120136241
CRC,GER,-1.20209375,1.5440108445574652
BEL,GER,-0.3350909090909091,1.658654547698614
ENG,GER,0.42949999999999994,2.2250221692081533
COL,GER,-0.4606969696969697,1.5096835708595775
RUS,SWE,0.62225,1.4607307950239787
KSA,SWE,-1.35509375,2.757753276900657
EGY,SWE,-0.815,2.19515975750513
POR,SWE,0.7184545454545455,1.2279461815880781
ESP,SWE,1.1896666666666667,1.5693492476119026
MAR,SWE,-1.07609375,2.2658877477219526
IRN,SWE,-0.29709375,2.209760581251268
FRA,SWE,0.6856666666666666,0.9916685018820482
AUS,SWE,-0.32533333333333336,2.133385383500339
PER,SWE,-0.9953333333333333,1.523777810157527
DEN,SWE,0.6222222222222222,1.3519168629371183
ARG,SWE,0.8131111111111111,1.4646580045433593
ISL,SWE,-0.442,1.6733698099225733
CRO,SWE,0.656,1.2116333864929807
NGA,SWE,-0.62609375,2.0909279682645145
BRA,SWE,1.1360000000000001,1.4681941410261001
SUI,SWE,0.4871515151515151,1.226380000457227
CRC,SWE,-0.41509375,1.8848421938583404
SRB,SWE,0.05490625,1.6534704267364544
GER,SWE,1.4869999999999999,1.3571852697466498
MEX,SWE,-1.1378484848484849,3.137045520659059
KOR,SWE,-0.37509375,2.2839969387621393
BEL,SWE,0.971909090909091,1.7250397468625978
PAN,SWE,-1.04609375,1.7560869225447249
ENG,SWE,1.3645,1.6307002848326366
POL,SWE,0.3005714285714286,1.4618590082450853
SEN,SWE,-0.85809375,2.0711614150339286
COL,SWE,0.28830303030303034,1.616978519644995
JPN,SWE,-0.4211875,2.3737878579176006
KSA,MEX,-0.7392452651515151,1.878732512495619
EGY,MEX,-1.1281515151515151,1.7262845939787064
ESP,MEX,0.8395151515151514,1.5899371159903346
MAR,MEX,-0.5442452651515152,1.6303731436146636
IRN,MEX,-0.26424526515151514,1.6539847489906752
FRA,MEX,0.5085151515151515,1.3187062603817097
AUS,MEX,-0.7014848484848484,1.695848158881963
DEN,MEX,-0.08192929292929292,1.6557819622899912
ARG,MEX,1.071959595959596,1.8007280430574353
ISL,MEX,-0.3761515151515151,2.0101298547817255
CRO,MEX,0.10984848484848486,1.6879781263413343
BRA,MEX,0.6368484848484849,1.5496391166775105
CRC,MEX,-0.4242452651515151,1.6841694333809707
GER,MEX,0.6558484848484849,2.214976300422306
KOR,MEX,-0.47624526515151516,1.6181027639693355
BEL,MEX,0.27975757575757576,1.569959289319768
ENG,MEX,0.9363484848484849,2.2142171233088375
COL,MEX,0.05215151515151515,1.6723410033504187
JPN,MEX,-0.8793390151515151,1.7309405941173734
EGY,KOR,-0.92790625,1.8549930292770977
ESP,KOR,0.8227604166666667,1.5940548838131534
IRN,KOR,-0.133,1.7836229982818679
FRA,KOR,0.7587604166666666,1.3821615878371203
AUS,KOR,-0.5262395833333333,1.7261580313811293
DEN,KOR,0.04131597222222222,1.7098249363844806
ARG,KOR,1.3282048611111112,1.880295830712668
ISL,KOR,-0.54890625,1.9684884842966628
CRO,KOR,0.35109375,1.5149623418290479
BRA,KOR,0.90809375,1.5071193003735135
CRC,KOR,-0.463,1.8057217393607468
GER,KOR,0.89709375,2.1185550354532054
BEL,KOR,0.32900284090909093,1.5644922393136749
ENG,KOR,1.12159375,2.2394556402438215
COL,KOR,0.1213967803030303,1.6397289652516083
JPN,KOR,-0.71109375,1.8334219732633341
AUS,BEL,-1.0492424242424243,1.956290594358353
ARG,BEL,0.5352020202020202,1.8263555878893172
KSA,PAN,0.833,1.932126031085964
EGY,PAN,0.15209375,1.8745135987041361
ESP,PAN,1.6287604166666667,1.6884132650822934
MAR,PAN,0.292,1.7107705866070997
IRN,PAN,1.041,2.1487947784746684
FRA,PAN,1.6087604166666667,2.0528848618018882
AUS,PAN,1.3467604166666667,1.8818254794919562
DEN,PAN,1.2313159722222222,2.282907832625972
ARG,PAN,1.9312048611111112,2.2938415774235543
ISL,PAN,-0.73290625,1.7908144279545666
CRO,PAN,1.79409375,2.2676935665724303
NGA,PAN,0.573,1.8484239232383897
BRA,PAN,2.2240937499999998,2.157552646623264
CRC,PAN,0.418,1.8945384662233702
GER,PAN,1.73009375,1.845191139475254
MEX,PAN,1.1622452651515152,1.9258141040986894
KOR,PAN,1.262,1.9842771983772833
BEL,PAN,1.584002840909091,2.002971082373207
ENG,PAN,1.89159375,2.2088080670584582
COL,PAN,0.7033967803030303,2.0507818350307594
JPN,PAN,1.00690625,1.845685867197735
RUS,TUN,1.16734375,1.4274414575134666
KSA,TUN,0.436,1.5079469486689507
EGY,TUN,0.02909375,1.7733643135687933
POR,TUN,1.2215482954545454,1.5445160159780018
ESP,TUN,1.1227604166666667,1.2544198823778834
MAR,TUN,0.169,1.4171940586948564
IRN,TUN,0.475,1.648446238128499
FRA,TUN,1.1497604166666666,1.382823938844219
AUS,TUN,0.7477604166666667,1.5483601460234164
PER,TUN,-0.5682395833333332,1.6780010179218356
DEN,TUN,0.8583159722222222,1.6981921110678042
ARG,TUN,1.2202048611111111,1.5133601638107523
ISL,TUN,-0.36290625,1.6959165319900944
CRO,TUN,1.10309375,1.38394533396917
NGA,TUN,0.664,1.482263134534486
BRA,TUN,1.40209375,1.368113176016612
SUI,TUN,1.0132452651515151,1.6793155885298896
CRC,TUN,0.434,1.7174527649982108
SRB,TUN,0.182,1.8571149668235405
GER,TUN,1.00409375,1.5217933242863166
SWE,TUN,0.94509375,1.8035342537662618
MEX,TUN,0.8432452651515151,1.581166741836626
KOR,TUN,0.812,1.5377438018083507
BEL,TUN,1.1240028409090908,1.5868044956741851
PAN,TUN,-0.436,1.567132413039817
ENG,TUN,1.11759375,1.6848278857496544
POL,TUN,0.7496651785714286,1.6674858194189992
SEN,TUN,0.264,1.3350295876871046
COL,TUN,0.5513967803030303,1.9083835689872968
JPN,TUN,1.00790625,1.8733214932426785
EGY,ENG,-1.5885,1.865494786228576
AUS,ENG,-1.1358333333333335,1.632834780891602
DEN,ENG,-0.5262777777777777,1.3717434685212997
ARG,ENG,0.7016111111111112,1.8415187786054659
CRO,ENG,-0.3115,1.751613581482313
BRA,ENG,0.7245,1.7829392911226676
CRC,ENG,-1.25759375,1.5343277797684944
BEL,ENG,-0.1905909090909091,1.786815137664338
COL,ENG,-0.5171969696969697,1.4209977866932395
KSA,POL,-1.2696651785714286,2.878948948684464
EGY,POL,-0.7445714285714286,2.1380286734409957
ESP,POL,1.023095238095238,1.5938906163504616
MAR,POL,-0.8406651785714285,2.374531353603458
IRN,POL,-0.1936651785714286,2.4686135864285865
FRA,POL,0.3640952380952381,1.1428903199810425
AUS,POL,-0.1909047619047619,2.137826471374046
PER,POL,-0.7799047619047619,1.7448538520547117
DEN,POL,0.3126507936507937,1.551610677601597
ARG,POL,0.7575396825396826,1.5804019881150642
ISL,POL,-0.7015714285714286,1.7433908298211853
CRO,POL,0.3504285714285715,1.390740819194402
NGA,POL,-0.44266517857142856,2.179257687592449
BRA,POL,0.9264285714285714,1.5324172028628857
CRC,POL,-0.4236651785714286,1.8493142770256705
GER,POL,1.2164285714285714,1.4444225974604448
MEX,POL,-1.5094199134199133,3.2080679415936673
KOR,POL,-0.37866517857142856,2.385870861399764
BEL,POL,0.6743376623376623,1.7579524244342235
PAN,POL,-0.8336651785714286,1.7367317102642477
ENG,POL,1.2319285714285715,1.742808888074098
COL,POL,-0.17626839826839827,1.5642556268242378
JPN,POL,-0.4567589285714286,2.4016167648337046
RUS,SEN,1.02834375,1.6670585044838637
KSA,SEN,0.422,1.5867942525734078
EGY,SEN,-0.11890625,1.738433406567074
POR,SEN,1.2045482954545454,1.730577828725108
ESP,SEN,0.9997604166666666,1.4386236721764816
MAR,SEN,0.162,1.481133349837212
IRN,SEN,0.55,1.6862680688431482
FRA,SEN,1.0477604166666667,1.4912574187873529
AUS,SEN,0.7217604166666667,1.6848529869302589
PER,SEN,-0.6942395833333332,1.7582594582921596
DEN,SEN,0.7073159722222222,1.6946577578740687
ARG,SEN,1.2272048611111113,1.6748164631159588
ISL,SEN,-0.44090625,1.7628581996017973
CRO,SEN,0.9580937500000001,1.5880724976483127
NGA,SEN,0.553,1.5928562395897503
BRA,SEN,1.44109375,1.5250570058646722
CRC,SEN,0.419,1.7393789121407677
GER,SEN,0.7870937499999999,1.6433950376798816
MEX,SEN,0.7392452651515151,1.6361818197296336
KOR,SEN,0.735,1.72010900817361
BEL,SEN,0.9150028409090909,1.7075489137082007
PAN,SEN,-0.258,1.4783220217530415
ENG,SEN,0.95759375,1.7952668164936076
POL,SEN,0.5766651785714286,1.6786539342198301
COL,SEN,0.49039678030303036,1.9389795195438975
JPN,SEN,0.75890625,1.9681421773972583
AUS,COL,-0.6916363636363637,1.96326474109935
ARG,COL,0.4838080808080808,1.43266177353326
BRA,COL,0.7086969696969697,1.5511443557751914
BEL,COL,0.3536060606060606,1.7302459712491678
EGY,JPN,-0.5888125,1.7708660806906682
ESP,JPN,0.8308541666666667,1.6829970759693937
IRN,JPN,-0.14490625,1.7712328994753304
FRA,JPN,0.8368541666666667,1.3955962185177557
AUS,JPN,-0.15814583333333335,1.6188390431392836
DEN,JPN,0.4014097222222222,1.6478871826657102
ARG,JPN,1.229298611111111,1.9568285694289642
ISL,JPN,-0.4338125,1.8972608409663974
CRO,JPN,0.4631875,1.5089935406308532
BRA,JPN,0.9401875,1.5033198760944122
CRC,JPN,-0.00490625,1.638347993410563
GER,JPN,0.8631875,2.076900202139342
BEL,JPN,0.3120965909090909,1.5301482758113958
ENG,JPN,1.0326875,2.2840121386881322
COL,JPN,0.35249053030303035,1.6130827636829042
